student_id,age,gender,study_hours_per_day,sleep_hours,phone_usage_hours,social_media_hours,youtube_hours,gaming_hours,breaks_per_day,coffee_intake_mg,exercise_minutes,assignments_completed,attendance_percentage,stress_level,focus_score,productivity_score,final_grade
12128,27,Male,6.88,7.54,10.18,4.51,2.76,3.15,9,265 mg,88.0,12,74.18%,5,12.76,56.08,63.17
12129,21,Male,8.28,4.52,2.18,0.58,0.7,0.0,4,385 mg,22.0,19,93.54%,9,17.6,56.27,77.17
12130,25,Female,2.54,7.61,7.14,3.35,3.4,1.01,10,297 mg,89.0,7,61.25%,7,19.61,36.99,66.75
12131,20,Female,5.69,5.58,2.52,0.44,0.37,0.0,5,295 mg,63.0,13,81.64%,6,34.47,61.31,56.15
12132,22,Female,9.72,8.05,0.88,0.39,0.33,0.0,7,150 mg,108.0,20,98.04%,2,42.43,100.0,91.73
12133,27,Male,2.49,4.9,6.56,2.81,2.37,2.37,9,399 mg,54.0,7,66.95%,8,2.53,34.97,63.55
12134,28,Male,6.04,7.87,6.04,3.08,2.06,2.18,9,291 mg,81.0,9,73.89%,4,36.78,69.81,78.48
12135,29,Female,2.07,6.81,9.58,3.53,1.72,1.98,11,324 mg,68.0,3,58.53%,8,4.6,15.3,76.8
12136,22,Male,5.13,4.85,7.73,3.4,2.06,3.68,10,526 mg,36.0,11,75.50%,10,0.0,48.4,81.83
12137,29,Female,8.68,4.31,7.44,2.89,2.51,2.06,2,489 mg,31.0,17,87.99%,7,12.51,45.28,70.6
12138,18,Male,2.88,5.65,10.18,4.85,2.39,2.46,7,463 mg,38.0,6,71.67%,9,0.0,26.53,67.37
12139,18,Male,2.13,6.28,10.1,4.33,2.98,3.99,10,320 mg,87.0,2,68.18%,5,0.0,37.33,76.1
12140,28,Female,4.46,6.82,8.07,2.58,4.2,5.43,4,373 mg,77.0,10,69.59%,7,15.88,46.5,63.25
12141,23,Female,5.29,5.63,8.32,3.72,2.41,2.45,6,288 mg,71.0,10,75.80%,7,3.59,51.27,74.81
12142,28,Female,5.15,6.84,,0.77,0.0,1.26,4,228 mg,53.0,10,79.92%,5,53.59,77.23,73.34
12143,26,Female,6.26,6.13,9.1,4.65,2.76,3.1,10,445 mg,50.0,10,69.92%,6,21.4,52.81,76.14
12144,18,Female,7.18,4.19,4.16,2.35,0.79,1.89,7,380 mg,38.0,9,74.09%,6,23.35,56.36,88.18
12145,29,Female,8.82,4.46,3.22,1.32,1.07,2.79,5,366 mg,42.0,18,90.59%,6,19.71,57.95,78.81
12146,28,Male,5.74,5.14,1.87,0.55,0.0,0.47,2,461 mg,13.0,11,77.70%,7,33.04,50.62,77.06
12147,25,Male,5.52,7.9,4.48,1.39,0.75,0.51,4,164 mg,100.0,8,67.89%,5,41.01,72.53,78.83
12148,18,Male,3.74,5.69,10.55,4.69,3.23,2.56,9,440 mg,15.0,6,68.80%,9,0.0,23.76,61.01
12149,30,Female,7.42,7.34,2.41,0.47,0.34,0.0,8,212 mg,48.0,16,93.02%,5,43.33,80.3,92.88
12150,24,Female,6.63,6.93,1.63,0.51,0.45,0.25,10,221 mg,71.0,12,80.60%,5,44.94,74.63,81.49
12151,17,Female,8.33,6.07,0.36,0.0,0.0,0.65,3,257 mg,71.0,15,84.81%,5,34.98,87.51,72.13
12152,20,Female,5.11,6.02,2.77,1.59,1.11,2.18,9,307 mg,0.0,9,67.26%,7,34.42,56.4,63.11
12153,17,Female,2.43,5.17,11.72,5.71,3.43,3.13,10,486 mg,50.0,6,61.21%,10,0.0,10.18,70.85
12154,23,Male,5.38,5.4,6.06,3.1,1.37,1.21,3,416 mg,21.0,12,80.41%,8,23.21,38.59,81.05
12155,20,Male,2.04,6.28,7.66,3.61,2.21,1.74,9,369 mg,83.0,0,64.79%,7,11.69,36.23,64.59
12156,17,Female,7.85,7.61,2.77,1.13,0.29,1.79,8,190 mg,96.0,19,89.42%,3,53.94,100.0,97.71
12157,28,Male,4.33,8.86,5.78,2.6,2.15,1.44,8,261 mg,74.0,9,72.27%,4,28.68,54.6,60.34
12158,18,Male,5.78,6.89,10.24,4.26,3.02,4.29,5,338 mg,59.0,9,79.61%,6,16.93,51.64,72.48
12159,30,Female,8.45,7.62,2.79,2.25,2.44,0.0,1,144 mg,84.0,15,91.52%,3,52.7,100.0,82.16
12160,29,Female,7.67,5.95,6.23,3.13,1.87,3.73,5,436 mg,9.0,15,87.32%,7,33.75,65.17,81.0
12161,28,Male,8.08,6.95,0.51,0.0,0.35,0.0,0,282 mg,71.0,14,85.19%,4,51.87,96.64,86.03
12162,30,Female,4.5,6.2,7.33,3.08,1.29,1.65,12,378 mg,50.0,8,73.43%,6,18.57,47.66,59.77
12163,25,Male,8.74,7.6,0.0,0.0,0.0,0.0,2,163 mg,79.0,17,97.17%,2,63.0,100.0,89.85
12164,18,Male,1.1,5.78,8.33,3.18,2.75,1.8,12,288 mg,85.0,4,52.25%,8,0.0,43.94,81.64
12165,18,Male,4.52,6.29,5.14,2.01,1.41,2.61,10,402 mg,48.0,9,67.54%,8,18.14,44.16,65.57
12166,19,Male,8.35,6.73,4.04,1.11,2.21,0.86,6,340 mg,,15,96.22%,6,38.59,67.54,67.96
12167,24,Male,6.12,7.0,6.46,3.33,2.78,2.02,8,293 mg,42.0,15,78.57%,8,22.31,50.66,52.85
12168,23,Male,7.53,5.37,9.65,4.69,2.94,3.89,1,430 mg,64.0,13,75.44%,5,15.26,50.8,80.93
12169,25,Male,5.05,6.63,4.67,1.72,0.98,2.31,6,293 mg,65.0,9,70.76%,5,43.97,82.03,82.56
12170,21,Male,6.01,7.06,3.97,2.24,1.16,2.96,5,296 mg,59.0,13,84.84%,4,43.99,70.99,69.58
12171,24,Male,3.35,5.3,3.34,1.58,0.54,0.35,7,,37.0,7,60.89%,7,26.82,50.53,65.98
12172,27,Other,1.28,5.62,8.63,4.76,2.34,3.89,13,,38.0,0,45.50%,8,0.0,28.54,46.91
12173,17,Male,4.76,5.77,7.05,4.23,2.59,1.16,5,298 mg,58.0,10,81.04%,5,18.05,60.01,80.52
12174,30,Female,6.85,5.69,3.19,0.72,0.77,2.05,5,453 mg,20.0,10,77.30%,7,37.39,70.81,73.02
12175,24,Male,4.81,5.32,8.31,4.14,1.94,2.44,6,535 mg,26.0,8,78.27%,9,11.87,22.37,78.41
12176,27,Female,2.54,7.52,8.37,3.8,1.98,2.06,10,268 mg,100.0,4,51.39%,5,21.89,42.02,65.92
12177,30,Female,8.14,5.66,3.46,1.19,1.31,1.11,3,313 mg,49.0,18,93.71%,6,28.89,74.91,73.34
12178,21,Male,3.96,5.62,8.97,3.78,3.09,2.57,5,507 mg,2.0,6,68.30%,10,3.83,21.69,63.29
12179,23,Female,7.58,7.05,9.54,4.64,2.88,3.77,5,368 mg,53.0,17,96.39%,6,21.43,55.96,79.13
12180,27,Male,7.45,7.14,7.74,4.34,2.12,2.42,9,362 mg,57.0,12,76.94%,7,23.44,62.9,76.79
12181,26,Male,3.2,4.53,8.31,3.15,2.36,3.09,11,,22.0,4,56.45%,10,0.0,24.39,48.92
12182,17,Female,3.45,5.55,8.76,4.86,3.03,2.14,10,356 mg,70.0,5,48.07%,6,10.65,40.41,61.58
12183,21,Male,3.38,5.92,3.48,1.66,1.46,0.78,8,381 mg,19.0,3,74.98%,8,7.82,46.0,78.66
12184,24,Male,3.46,7.63,9.26,4.05,3.31,2.63,10,371 mg,55.0,5,66.11%,6,15.81,31.87,76.72
12185,29,Female,2.81,6.87,6.44,2.49,1.71,1.43,8,340 mg,45.0,3,58.38%,8,23.31,42.46,78.05
12186,21,Male,7.34,4.77,4.15,3.01,2.58,1.29,1,482 mg,12.0,15,81.06%,7,24.95,57.84,73.48
12187,30,Male,9.19,7.88,0.85,0.14,0.0,0.0,3,254 mg,57.0,18,99.33%,4,43.48,88.95,87.43
12188,30,Male,9.68,6.97,3.07,1.5,0.13,0.38,8,227 mg,52.0,18,100.00%,4,47.86,73.23,80.99
12189,18,Male,6.8,5.33,3.94,2.63,1.38,1.39,5,308 mg,36.0,16,90.62%,4,39.96,73.04,90.79
12190,17,Male,7.74,8.6,4.21,1.85,1.51,0.0,2,216 mg,87.0,14,88.98%,3,58.06,88.16,70.35
12191,22,Female,5.75,6.01,5.13,2.4,1.5,4.04,4,277 mg,56.0,10,71.98%,7,23.0,58.33,
12192,26,Male,7.11,7.7,3.53,1.29,0.57,3.14,6,236 mg,70.0,14,86.63%,4,55.74,78.57,86.84
12193,17,Male,8.97,7.15,3.25,1.93,0.81,1.57,7,363 mg,53.0,20,99.11%,3,50.9,88.58,100.0
12194,19,Male,3.85,5.88,4.57,1.62,1.08,0.64,8,416 mg,44.0,8,73.46%,8,13.72,33.12,63.92
12195,26,Male,7.6,6.59,2.27,0.32,0.5,2.75,2,268 mg,73.0,15,92.54%,4,57.28,87.72,91.09
12196,19,Female,6.28,7.63,1.92,1.71,0.0,0.55,5,220 mg,70.0,10,91.01%,2,60.31,97.65,86.59
12197,20,Male,7.61,6.56,1.17,0.15,0.0,1.83,8,252 mg,48.0,16,86.30%,6,49.52,87.41,84.08
12198,26,Male,3.02,7.85,6.28,2.34,1.99,0.77,7,235 mg,89.0,4,61.82%,6,27.52,79.26,71.41
12199,17,Male,4.86,5.21,7.63,3.33,1.72,1.84,8,464 mg,59.0,8,76.37%,8,9.63,37.33,71.91
12200,18,Male,2.06,6.89,9.2,5.1,3.66,2.41,12,407 mg,47.0,2,67.34%,8,0.0,28.94,56.2
12201,24,F,3.85,6.17,9.06,4.16,2.6,2.75,11,,62.0,5,59.79%,10,3.01,31.64,77.44
12202,20,Female,3.85,8.35,11.38,5.09,2.85,2.54,10,327 mg,62.0,6,68.58%,7,0.6,10.21,75.68
12203,20,Female,6.54,4.84,6.38,2.2,2.07,2.07,13,388 mg,40.0,12,81.37%,8,16.93,52.51,63.68
12204,24,Female,4.72,6.19,9.87,4.93,1.96,3.45,7,417 mg,19.0,11,71.02%,8,13.94,37.42,71.81
12205,18,Male,4.37,6.39,8.79,3.68,2.24,2.62,8,395 mg,49.0,7,63.87%,7,19.56,48.79,66.08
12206,25,Male,6.4,6.45,9.54,5.78,3.69,2.09,8,353 mg,66.0,14,84.99%,7,12.34,51.06,74.71
12207,21,Female,7.15,6.29,2.3,0.46,0.86,1.45,7,381 mg,41.0,12,81.41%,5,34.61,78.03,88.49
12208,25,Male,6.0,5.56,7.26,3.22,2.06,3.56,9,382 mg,64.0,13,75.41%,6,27.44,60.86,75.25
12209,22,Male,5.63,5.62,6.64,2.39,1.63,2.28,12,488 mg,72.0,10,72.23%,9,9.65,52.74,67.44
12210,28,Female,10.07,7.11,1.73,0.5,0.97,0.0,1,354 mg,62.0,19,100.00%,5,44.42,91.25,100.0
12211,28,Male,1.75,4.45,6.77,3.45,1.32,0.4,11,433 mg,8.0,3,49.45%,10,0.0,27.63,57.38
12212,26,Male,9.37,7.48,2.31,1.08,0.14,1.45,6,301 mg,66.0,19,88.82%,3,43.94,91.41,94.66
12213,27,Other,3.56,3.61,9.82,4.54,2.46,2.23,9,554 mg,35.0,5,64.96%,10,0.0,12.87,89.47
12214,19,Female,4.91,6.02,9.42,4.65,3.25,3.84,9,385 mg,52.0,9,73.67%,7,0.0,33.0,69.05
12215,22,Female,3.35,6.76,4.4,1.74,0.75,2.34,8,303 mg,42.0,8,71.83%,7,16.51,48.32,70.77
12216,29,Female,6.58,6.91,7.27,3.71,2.18,0.89,7,281 mg,37.0,12,77.50%,6,18.84,43.34,75.25
12217,29,Female,6.4,6.32,9.36,3.87,3.35,4.44,6,345 mg,20.0,10,71.57%,7,12.08,52.12,60.14
12218,26,Female,6.68,6.27,3.21,0.61,0.16,2.0,8,340 mg,17.0,14,75.53%,5,41.63,62.39,69.48
12219,19,Male,5.21,5.5,9.8,4.88,3.23,3.38,8,538 mg,0.0,11,77.86%,10,0.0,29.11,91.96
12220,21,Female,2.49,4.52,9.96,4.39,1.99,3.94,9,434 mg,2.0,4,52.65%,9,0.0,15.02,62.55
12221,19,Male,3.43,6.14,8.76,4.34,2.31,3.11,8,376 mg,58.0,5,58.35%,9,0.54,37.71,68.01
12222,26,Male,5.52,5.97,6.41,2.5,2.01,3.17,5,378 mg,34.0,14,82.91%,7,12.4,43.92,48.74
12223,24,Female,2.01,4.88,11.48,5.98,3.99,5.01,8,439 mg,22.0,0,54.51%,10,0.0,8.1,79.88
12224,22,Female,2.57,6.03,8.09,3.6,3.03,2.09,9,361 mg,40.0,4,60.32%,8,10.84,50.4,59.73
12225,20,Female,7.18,6.79,5.17,2.99,1.89,1.21,5,296 mg,76.0,17,84.67%,5,42.44,73.57,76.15
12226,17,Female,6.35,8.76,2.24,2.51,1.08,0.0,7,234 mg,87.0,12,79.50%,5,43.88,95.56,71.41
12227,22,Male,9.25,6.67,4.16,1.29,2.1,1.62,5,,76.0,18,89.87%,5,31.9,70.37,79.21
12228,18,Male,8.07,5.55,2.74,1.52,0.69,2.08,4,361 mg,20.0,17,94.18%,5,38.06,77.5,71.39
12229,18,Female,3.58,6.37,10.56,4.25,3.47,4.44,13,463 mg,30.0,5,74.58%,7,6.82,21.91,56.55
12230,23,Female,3.15,6.89,6.18,2.65,1.81,2.99,7,330 mg,63.0,2,60.76%,7,3.52,31.7,78.8
12231,18,Female,4.86,5.76,5.66,3.2,2.2,0.08,10,525 mg,26.0,7,68.46%,8,11.94,43.16,69.31
12232,20,Male,3.07,7.11,7.34,3.27,1.91,2.84,8,265 mg,67.0,4,51.78%,6,18.04,52.13,90.01
12233,29,Male,10.48,7.25,1.99,0.93,1.97,0.0,1,269 mg,61.0,20,96.48%,3,54.65,92.78,97.65
12234,24,Female,8.41,8.24,0.38,0.0,0.63,0.0,6,147 mg,81.0,14,89.09%,2,64.6,100.0,68.18
12235,20,Female,6.02,6.39,5.24,1.88,0.98,1.65,5,324 mg,37.0,11,74.94%,7,28.64,59.67,81.72
12236,22,Female,4.56,5.85,4.08,1.47,1.91,0.43,8,410 mg,37.0,4,67.06%,9,15.4,40.96,76.87
12237,28,Male,5.44,4.89,8.26,3.57,2.13,3.25,10,423 mg,43.0,7,71.36%,8,5.77,40.84,52.18
12238,28,Female,8.87,7.21,2.11,0.7,0.48,0.0,4,229 mg,51.0,16,89.27%,5,41.79,68.81,79.62
12239,20,Male,5.86,5.09,5.98,2.98,1.98,3.36,5,442 mg,0.0,9,68.46%,10,6.08,46.55,45.97
12240,29,Other,2.86,5.12,5.96,2.83,1.89,4.37,9,424 mg,16.0,5,68.05%,8,12.84,42.43,64.15
12241,27,Male,3.64,6.63,12.0,5.08,3.77,2.92,9,492 mg,40.0,2,64.00%,10,0.0,19.95,70.86
12242,24,F,9.75,7.42,0.75,0.09,0.0,0.0,2,195 mg,62.0,20,98.34%,4,47.35,95.95,94.92
12243,19,Male,5.06,8.05,5.93,2.67,1.65,2.22,10,204 mg,99.0,9,78.28%,5,42.56,79.8,70.04
12244,19,Male,3.28,6.74,10.32,4.06,3.22,3.41,11,414 mg,51.0,6,66.96%,9,0.0,21.43,79.39
12245,17,F,3.55,7.22,8.77,3.14,3.21,3.11,11,355 mg,9.0,6,55.96%,9,0.0,20.23,71.37
12246,18,M,4.93,4.55,6.67,1.94,1.85,3.28,6,475 mg,35.0,10,72.40%,8,11.88,34.96,85.76
12247,17,Female,7.88,6.16,5.29,2.17,1.35,2.95,7,363 mg,29.0,13,91.38%,6,33.82,53.34,89.35
12248,19,Male,4.99,6.31,5.24,2.9,1.23,2.78,9,457 mg,14.0,7,62.91%,7,16.46,44.66,68.19
12249,18,Male,5.46,5.19,7.25,3.34,0.81,2.53,8,449 mg,40.0,8,67.63%,10,0.0,36.56,69.8
12250,22,Male,4.8,6.1,5.59,2.97,2.45,1.27,6,243 mg,,8,70.81%,8,21.54,50.03,74.51
12251,28,Male,8.54,7.97,3.08,0.75,0.0,3.41,6,188 mg,101.0,19,84.89%,3,51.34,89.66,85.99
12252,18,Female,8.37,8.91,2.81,2.22,0.81,0.98,3,323 mg,83.0,13,86.41%,4,42.47,88.0,76.21
12253,24,Female,3.97,7.9,9.51,4.75,2.83,2.97,11,376 mg,86.0,3,71.44%,6,9.16,56.71,65.01
12254,27,Female,7.94,9.21,0.93,0.18,0.0,2.18,5,,77.0,16,94.82%,3,50.02,92.51,83.49
12255,18,Female,2.97,7.51,3.9,2.41,1.18,1.21,9,120 mg,98.0,5,63.06%,5,43.89,72.94,65.31
12256,24,Female,6.51,5.27,10.77,4.85,2.89,3.49,9,391 mg,50.0,13,78.37%,8,1.55,55.77,76.6
12257,27,Female,2.28,6.65,8.1,4.16,3.19,2.95,8,309 mg,31.0,4,53.13%,7,3.58,17.99,40.82
12258,23,Male,9.9,6.66,1.41,1.01,0.6,0.47,3,242 mg,87.0,19,96.38%,3,40.29,97.79,85.02
12259,26,Male,2.13,6.6,10.31,3.95,3.22,4.81,9,314 mg,56.0,2,51.32%,9,0.0,10.35,61.62
12260,22,Male,3.86,6.5,7.0,3.49,2.21,2.84,8,239 mg,77.0,6,64.44%,6,27.1,46.66,67.81
12261,23,Female,4.8,6.17,0.89,0.0,0.0,0.0,6,309 mg,41.0,6,64.68%,7,28.38,62.75,63.56
12262,18,Male,4.97,6.21,9.36,4.19,2.55,2.86,10,248 mg,73.0,8,82.06%,7,8.83,49.11,65.83
12263,24,Female,6.81,5.78,8.72,3.97,2.41,2.99,7,303 mg,42.0,13,81.09%,7,21.49,56.23,67.05
12264,17,Female,6.02,6.97,2.52,1.99,0.49,2.2,10,276 mg,68.0,12,80.88%,5,55.56,70.69,78.08
12265,29,Male,2.0,6.94,5.73,2.74,0.8,2.42,10,393 mg,76.0,2,56.79%,7,17.8,48.79,59.58
12266,24,Male,10.59,5.22,1.67,0.76,0.92,1.08,1,363 mg,,18,97.44%,5,27.5,85.82,68.44
12267,28,Male,4.7,8.16,4.73,2.57,2.02,1.94,7,190 mg,70.0,12,61.43%,4,49.81,79.13,81.33
12268,19,Female,9.77,6.61,2.02,1.28,0.51,0.0,5,121 mg,59.0,19,95.73%,3,45.96,79.7,94.74
12269,18,Male,8.2,7.47,4.42,1.32,0.22,0.43,6,334 mg,44.0,16,86.49%,5,49.85,85.44,90.93
12270,24,Male,8.11,6.44,2.56,0.29,1.4,0.11,5,243 mg,62.0,15,91.40%,4,45.14,92.18,81.24
12271,29,Female,0.58,6.17,8.63,4.79,1.9,1.29,14,393 mg,44.0,2,55.22%,9,0.0,28.48,63.44
12272,22,Female,8.22,8.16,1.18,0.86,0.57,1.09,6,162 mg,98.0,14,90.54%,2,66.81,100.0,82.0
12273,22,Male,7.13,5.54,7.24,2.45,3.03,2.38,6,333 mg,49.0,14,84.58%,7,22.56,54.88,67.86
12274,28,Male,7.55,7.41,3.55,1.95,2.47,0.45,4,319 mg,46.0,16,91.78%,5,41.27,61.62,76.57
12275,26,Female,2.84,6.74,9.87,3.71,2.65,2.25,10,338 mg,66.0,4,63.73%,7,8.0,35.96,64.67
12276,23,Female,4.83,6.27,7.5,2.86,2.04,1.81,6,362 mg,64.0,9,70.47%,6,18.94,39.5,55.0
12277,27,Male,4.68,4.19,2.87,1.09,0.15,0.0,7,439 mg,7.0,6,70.40%,9,24.77,59.65,71.82
12278,26,F,4.84,6.25,9.84,4.5,1.45,3.24,11,419 mg,5.0,6,76.70%,9,7.07,22.79,43.58
12279,22,Female,5.45,6.34,8.73,2.78,2.95,1.73,6,413 mg,45.0,10,76.24%,8,5.68,28.17,67.27
12280,27,Male,2.99,4.88,11.95,5.26,2.99,2.33,8,500 mg,4.0,6,64.46%,10,0.0,15.98,46.32
12281,19,Female,8.13,7.39,1.69,0.85,0.77,0.71,0,149 mg,46.0,12,85.28%,6,51.09,74.31,80.18
12282,26,Male,6.65,6.17,3.64,1.23,1.3,0.44,5,417 mg,0.0,14,84.63%,7,25.16,62.3,48.78
12283,29,Female,4.36,6.65,7.19,4.09,2.07,2.09,8,381 mg,52.0,8,60.41%,6,17.17,44.95,77.03
12284,27,Female,5.57,4.94,9.26,4.09,1.79,0.77,7,539 mg,0.0,15,80.85%,8,0.0,17.54,48.53
12285,17,Male,7.0,5.98,1.95,1.25,1.84,1.54,9,385 mg,18.0,10,86.86%,6,36.79,80.4,77.26
12286,28,Male,8.58,5.98,2.39,1.22,0.0,0.0,5,322 mg,77.0,17,85.75%,5,39.3,86.96,67.14
12287,29,Female,4.34,5.36,3.83,1.64,0.96,2.74,3,378 mg,48.0,8,57.71%,7,20.91,45.2,62.0
12288,29,Male,1.99,5.87,8.23,4.11,2.9,2.54,14,383 mg,22.0,2,48.20%,8,0.0,29.23,67.19
12289,26,Male,8.69,7.17,7.5,3.63,0.95,2.65,4,322 mg,22.0,17,96.45%,7,11.65,49.19,86.4
12290,24,Other,7.84,7.75,3.72,1.71,0.96,0.42,5,336 mg,62.0,13,99.85%,6,42.04,81.23,87.51
12291,19,Male,5.6,6.18,12.0,5.57,3.8,3.04,6,491 mg,55.0,8,71.81%,9,0.0,45.85,70.15
12292,29,Male,3.28,4.66,10.22,4.18,2.32,5.2,8,455 mg,39.0,6,61.74%,10,0.0,28.43,64.03
12293,25,Female,7.13,7.39,1.56,0.0,0.95,0.0,4,184 mg,79.0,17,90.73%,2,49.15,75.52,62.58
12294,20,Female,3.94,5.57,7.78,2.96,2.07,2.02,8,387 mg,48.0,9,73.88%,8,4.07,42.64,87.11
12295,29,F,5.3,5.7,9.82,4.83,3.47,3.23,7,460 mg,27.0,11,71.88%,10,2.52,6.17,59.16
12296,24,Female,3.67,7.49,6.13,2.98,2.43,0.0,11,362 mg,28.0,6,68.67%,7,22.33,31.32,54.62
12297,21,Male,5.02,5.17,5.51,1.85,1.55,1.35,6,585 mg,0.0,10,62.36%,8,9.47,39.36,78.32
12298,21,Male,8.9,6.76,0.0,0.0,0.0,0.47,4,465 mg,39.0,18,96.35%,6,49.4,88.33,82.35
12299,19,Male,6.58,6.93,1.53,0.56,0.0,0.13,6,192 mg,102.0,13,69.08%,2,57.27,88.07,91.1
12300,24,Female,5.69,7.79,4.08,1.55,0.96,1.48,10,308 mg,61.0,14,80.53%,5,37.88,62.33,81.11
12301,25,Male,5.69,5.68,4.21,1.74,2.06,2.64,8,361 mg,20.0,14,70.00%,7,19.81,40.42,81.9
12302,19,Male,5.4,5.92,8.41,3.88,2.53,1.05,8,542 mg,22.0,9,73.71%,10,5.95,26.86,66.69
12303,22,Other,1.62,6.2,10.0,3.98,1.96,4.12,11,346 mg,35.0,1,48.57%,9,0.0,18.1,59.95
12304,30,Female,6.08,6.51,5.69,2.32,2.13,1.51,8,327 mg,28.0,9,65.71%,7,34.41,58.95,68.91
12305,24,Male,2.95,6.32,7.36,3.97,1.93,2.48,13,326 mg,45.0,3,67.08%,7,4.39,33.83,59.42
12306,23,Female,7.7,7.12,3.42,1.15,1.16,0.39,6,323 mg,71.0,14,80.90%,5,50.02,91.2,80.72
12307,23,Female,4.59,7.09,5.78,2.63,3.0,2.42,7,384 mg,88.0,10,68.65%,8,26.08,66.4,60.08
12308,29,Female,3.64,5.92,12.0,4.74,3.98,3.62,9,485 mg,32.0,3,59.15%,10,0.0,8.14,73.04
12309,17,Male,5.1,6.57,11.88,5.17,3.57,2.14,9,233 mg,92.0,12,81.13%,5,17.93,35.01,69.93
12310,22,Male,7.38,7.08,2.21,1.42,0.0,2.46,5,180 mg,56.0,14,82.89%,3,55.39,91.28,80.53
12311,25,Other,3.5,6.03,4.52,2.18,1.39,1.43,3,315 mg,67.0,5,76.58%,5,26.97,53.97,55.12
12312,17,Female,6.87,7.74,5.65,2.3,1.92,0.44,2,300 mg,68.0,10,78.43%,5,37.43,61.66,83.3
12313,23,Female,8.33,6.17,3.83,1.24,2.11,1.1,6,308 mg,51.0,18,92.70%,6,36.25,76.23,77.61
12314,17,Female,5.75,6.15,0.92,0.1,0.0,1.74,3,335 mg,65.0,15,81.00%,5,50.35,85.49,94.19
12315,19,Male,1.23,5.93,9.86,4.74,3.41,3.95,11,422 mg,50.0,2,51.64%,10,0.0,19.08,35.0
12316,20,Male,5.52,3.5,3.93,0.86,1.92,2.46,4,453 mg,15.0,12,75.29%,8,16.47,43.55,51.28
12317,22,Female,1.95,5.75,8.75,3.73,2.18,1.6,8,424 mg,44.0,6,57.87%,8,0.0,16.97,60.06
12318,26,Female,5.44,6.2,5.84,2.65,0.84,1.84,7,379 mg,61.0,8,72.55%,5,33.98,60.41,85.78
12319,24,Male,8.4,5.8,6.86,3.53,2.04,3.06,6,454 mg,35.0,13,89.00%,7,12.37,49.6,66.2
12320,19,Male,4.07,5.15,9.82,5.48,2.34,2.5,6,600 mg,17.0,6,74.25%,10,0.0,12.03,66.9
12321,25,Female,4.65,4.52,5.53,2.23,0.24,0.0,9,539 mg,7.0,5,55.22%,9,3.5,27.5,59.88
12322,22,Male,6.04,7.18,4.96,1.5,1.58,1.16,7,178 mg,67.0,12,71.08%,5,39.53,78.87,88.16
12323,21,Female,9.38,5.13,1.43,1.11,1.26,1.04,4,587 mg,18.0,20,97.11%,7,33.0,60.01,95.87
12324,23,Male,4.04,5.89,5.6,2.79,1.2,1.75,4,383 mg,31.0,7,70.44%,8,12.94,42.7,85.8
12325,30,Male,8.19,7.03,5.8,2.99,1.09,1.19,5,277 mg,53.0,14,94.12%,6,31.64,64.98,100.0
12326,17,Male,6.76,7.83,1.28,0.51,0.72,0.0,6,217 mg,73.0,17,85.72%,5,52.59,75.54,80.58
12327,28,Male,5.6,5.89,3.32,1.37,0.41,0.08,10,334 mg,20.0,12,82.53%,6,37.96,63.56,87.93
12328,30,Male,8.65,6.27,0.87,0.46,0.0,1.58,7,236 mg,72.0,16,93.13%,4,46.92,97.27,78.46
12329,18,Male,8.35,7.79,2.23,1.09,1.06,0.0,4,287 mg,61.0,19,92.58%,5,41.62,88.33,82.33
12330,24,Male,7.38,7.24,5.97,2.67,1.4,2.12,1,403 mg,52.0,14,90.39%,7,23.27,53.14,71.26
12331,21,Male,4.76,6.07,7.31,3.38,2.7,2.19,9,353 mg,62.0,9,65.50%,7,13.61,49.4,78.73
12332,18,Female,7.15,6.74,4.63,2.73,2.13,2.48,4,382 mg,38.0,16,87.96%,5,32.32,50.12,64.61
12333,18,Female,2.94,7.01,10.76,5.17,3.56,4.87,9,386 mg,92.0,2,62.75%,6,10.53,34.86,55.53
12334,25,Male,4.22,6.85,2.83,1.86,1.45,0.0,9,446 mg,45.0,7,70.12%,8,40.24,85.17,64.94
12335,29,Male,8.33,6.51,1.95,1.2,0.76,0.0,3,362 mg,54.0,15,89.63%,5,36.88,77.58,67.4
12336,29,Male,5.18,6.46,4.01,1.84,2.2,0.68,9,369 mg,22.0,8,66.67%,8,33.29,71.36,75.73
12337,26,Female,10.3,8.04,3.5,2.25,1.84,1.28,4,232 mg,95.0,18,98.78%,3,29.33,94.11,71.39
12338,30,Other,4.07,6.49,8.26,3.02,2.51,3.56,5,513 mg,36.0,7,66.30%,8,16.18,53.35,64.3
12339,27,Female,2.82,7.16,12.0,6.36,3.97,3.54,12,493 mg,46.0,4,60.14%,9,0.0,17.84,68.26
12340,22,Female,4.96,6.08,6.82,3.38,2.07,2.6,10,406 mg,63.0,6,61.72%,8,14.45,54.6,88.31
12341,23,Female,1.96,6.84,8.54,3.24,2.32,3.85,13,491 mg,40.0,5,45.54%,8,1.27,23.18,59.43
12342,23,Female,5.35,4.91,7.17,2.16,1.5,3.27,4,462 mg,61.0,12,71.84%,7,6.12,42.4,68.12
12343,27,Female,9.2,5.93,1.16,0.52,0.0,1.12,2,456 mg,39.0,18,92.91%,5,42.53,97.97,74.73
12344,29,Male,3.78,5.45,10.76,4.73,2.86,3.63,11,518 mg,0.0,5,68.27%,10,0.0,27.55,54.56
